Wavelength,1200K-SurfacePro3,1900K-SurfacePro3,2300K-SurfacePro3,2700K-SurfacePro3,3400K-SurfacePro3,4100K-SurfacePro3,5000K-SurfacePro3,6500K-SurfacePro3,blue-SurfacePro3,green-SurfacePro3,red-SurfacePro3,This data is licensed from the f.luxometer project (https://fluxometer.com/) and f.lux Software LLC by CC-Attribution: https://creativecommons.org/licenses/by/4.0/
380,0.000007,0.000011,0.000013,0.000013,0.000013,0.000014,0.000024,0.000032,0.000017,0.00001,0.000012
384,0.000006,0.000009,0.000011,0.000012,0.000011,0.000015,0.000021,0.000027,0.000027,0.00001,0.000011
388,0.000007,0.000005,0.00001,0.000009,0.00001,0.000016,0.00002,0.000031,0.000034,0.000011,0.000011
392,0.000007,0.000006,0.000011,0.000009,0.00001,0.000016,0.000024,0.000044,0.000024,0.000011,0.000011
396,0.000009,0.000006,0.000011,0.000009,0.00001,0.000016,0.000025,0.000041,0.000017,0.000011,0.000013
400,0.000006,0.000005,0.00001,0.00001,0.00001,0.000017,0.000025,0.000047,0.000026,0.000011,0.000012
404,0.000008,0.000004,0.000009,0.000008,0.000009,0.000019,0.000024,0.000046,0.00002,0.000013,0.000011
408,0.000006,0.000003,0.00001,0.000008,0.00001,0.000019,0.000025,0.000048,0.000023,0.000012,0.000011
412,0.000007,0.000004,0.000012,0.000007,0.000014,0.000022,0.00003,0.000062,0.000032,0.000009,0.000009
416,0.000008,0.000004,0.000013,0.000013,0.000022,0.000035,0.000047,0.000095,0.000066,0.000011,0.00001
420,0.00001,0.000007,0.000017,0.000024,0.000042,0.000067,0.000097,0.000175,0.000147,0.00001,0.000014
424,0.000016,0.000015,0.000027,0.000046,0.000089,0.000136,0.000204,0.000362,0.000334,0.000011,0.000018
428,0.000028,0.000027,0.000049,0.000093,0.000188,0.000287,0.000435,0.000761,0.00072,0.00002,0.000029
432,0.000051,0.000052,0.000095,0.000192,0.00039,0.000599,0.000914,0.001575,0.001514,0.000038,0.00005
436,0.000083,0.000093,0.000172,0.00036,0.000733,0.00112,0.001716,0.002953,0.002849,0.000082,0.00008
440,0.000135,0.000163,0.000311,0.000664,0.001351,0.002048,0.003133,0.005412,0.005206,0.000189,0.000126
444,0.000201,0.000262,0.000507,0.001096,0.002225,0.003342,0.005103,0.008868,0.008513,0.00037,0.000182
448,0.00023,0.000313,0.000624,0.001368,0.002797,0.004207,0.006421,0.01109,0.01064,0.000501,0.000204
452,0.000205,0.000291,0.000598,0.001333,0.002776,0.004245,0.006498,0.01096,0.01052,0.00051,0.000178
456,0.000153,0.000227,0.000483,0.001096,0.002318,0.003606,0.005538,0.009108,0.008737,0.000442,0.000129
460,0.000103,0.000166,0.000356,0.000803,0.001697,0.002652,0.004066,0.006605,0.006299,0.000376,0.000083
464,0.000076,0.000143,0.000291,0.000626,0.001285,0.001975,0.002999,0.004881,0.004564,0.000389,0.000053
468,0.00006,0.00014,0.000259,0.000517,0.001007,0.001511,0.002252,0.003638,0.003254,0.000448,0.000034
472,0.000051,0.000139,0.000235,0.000425,0.000776,0.001131,0.001642,0.0026,0.002173,0.000492,0.000021
476,0.000045,0.000138,0.000219,0.000365,0.000627,0.000888,0.001256,0.001945,0.001497,0.000514,0.000014
480,0.000041,0.000137,0.000207,0.000325,0.000531,0.000731,0.001005,0.001528,0.001066,0.000523,0.000009
484,0.00004,0.000143,0.000208,0.000314,0.000491,0.00066,0.000888,0.001322,0.000827,0.000552,0.000007
488,0.000044,0.000154,0.000222,0.000324,0.00049,0.000647,0.000855,0.001245,0.000701,0.000601,0.000006
492,0.000049,0.000186,0.000266,0.000377,0.000558,0.000723,0.000944,0.001347,0.00068,0.00074,0.000005
496,0.000068,0.000257,0.000364,0.000503,0.000727,0.00093,0.001193,0.001676,0.000747,0.001029,0.000005
500,0.000093,0.000361,0.000506,0.000685,0.000975,0.001234,0.001569,0.002167,0.000858,0.001449,0.000007
504,0.000125,0.000489,0.000682,0.00091,0.001275,0.001597,0.002005,0.002738,0.000945,0.001969,0.000009
508,0.000162,0.000635,0.000882,0.001162,0.001603,0.00199,0.002474,0.00334,0.000995,0.00256,0.000011
512,0.0002,0.000786,0.001088,0.001415,0.001929,0.002375,0.002926,0.003906,0.000978,0.003175,0.000013
516,0.000239,0.000944,0.001299,0.001673,0.00225,0.002748,0.003354,0.004423,0.0009,0.003806,0.000016
520,0.000278,0.0011,0.001509,0.001924,0.002559,0.003102,0.003751,0.004893,0.000775,0.004432,0.000017
524,0.00031,0.001227,0.001677,0.002126,0.002804,0.003379,0.00406,0.005247,0.000658,0.004928,0.000019
528,0.000333,0.001323,0.001806,0.00228,0.002992,0.003593,0.004293,0.005508,0.000562,0.005313,0.00002
532,0.000349,0.001391,0.001896,0.002387,0.003123,0.003743,0.004454,0.005683,0.000479,0.005596,0.00002
536,0.000357,0.001426,0.001943,0.002443,0.003191,0.00382,0.004532,0.005754,0.000407,0.005758,0.00002
540,0.00036,0.001435,0.001956,0.002456,0.003204,0.003833,0.004532,0.005723,0.00034,0.005819,0.000022
544,0.000361,0.001428,0.001946,0.002439,0.003177,0.003796,0.004474,0.00562,0.000269,0.005799,0.000024
548,0.000358,0.001405,0.001911,0.00239,0.003111,0.003713,0.004358,0.005445,0.000212,0.005687,0.000028
552,0.000357,0.001374,0.001864,0.002326,0.003022,0.003605,0.004217,0.00525,0.000159,0.005529,0.000038
556,0.000358,0.001333,0.001804,0.002246,0.002912,0.00347,0.004048,0.005022,0.000115,0.005321,0.000052
